id,state,medianHouseValue,housingMedianAge,totalBedrooms,totalRooms,households,population,medianIncome
108,CA,259.404,54.0,464.0,1759.0,424.0,690.0,31690.999999999996
110,CA,225.004,28.0,855.0,3338.0,802.0,1522.0,39063.0
111,CA,262.504,53.0,289.0,1426.0,255.0,550.0,50917.0
112,CA,218.504,32.0,1099.0,3809.0,1024.0,1806.0,26429.0
113,CA,255.004,nan,1196.0,3963.0,1221.0,1751.0,30233.0
114,CA,224.104,56.0,563.0,2380.0,520.0,940.0,31484.0
115,CA,243.102,35.0,432.0,1613.0,422.0,677.0,34722.0
116,CA,231.604,nan,290.0,1279.0,291.0,535.0,31429.0
117,CA,218.503,29.0,1751.0,5023.0,1663.0,2560.0,24234.0
118,CA,234.101,55.0,1105.0,4193.0,1041.0,1788.0,30897.0
144,CA,216.7,52.0,605.0,2834.0,554.0,1261.0,28929.0
145,CA,233.102,42.0,538.0,2258.0,488.0,954.0,30812.0
148,CA,227.702,54.0,465.0,2184.0,461.0,1133.0,32632.0
149,CA,199.601,55.0,465.0,2290.0,442.0,1076.0,30298.0
150,CA,239.8,56.0,541.0,2721.0,515.0,1187.0,45428.0
160,CA,243.8,52.0,554.0,2097.0,485.0,918.0,27477.0
161,CA,211.503,53.0,169.0,892.0,177.0,361.0,21944.0
162,CA,218.4,56.0,513.0,2091.0,491.0,1201.0,30149.0
164,CA,218.802,48.0,837.0,3235.0,750.0,1374.0,32250.0
165,CA,225.002,44.0,1069.0,4123.0,1017.0,1716.0,29345.0
166,CA,250.001,45.0,795.0,2365.0,726.0,1360.0,21429.0
167,CA,171.4,41.0,472.0,1473.0,416.0,1065.0,16121.0
168,CA,193.803,32.0,868.0,2472.0,774.0,1335.0,13929.0
169,CA,125.003,28.0,492.0,1634.0,433.0,1171.0,23173.0
171,CA,125.0,50.0,190.0,633.0,196.0,746.0,26458.0
172,CA,138.8,53.0,394.0,1339.0,367.0,1087.0,21810.0
174,CA,151.801,44.0,649.0,2345.0,646.0,1710.0,16504.0
175,CA,127.002,54.0,231.0,998.0,230.0,731.0,22697.0
176,CA,128.603,56.0,373.0,1591.0,351.0,1120.0,21563.0
177,CA,140.601,55.0,399.0,1590.0,335.0,1006.0,21347.999999999996
178,CA,182.703,47.0,588.0,2049.0,557.0,1217.0,26292.0
179,CA,146.9,52.0,293.0,1194.0,259.0,774.0,23833.000000000004
180,CA,122.804,52.0,424.0,1807.0,403.0,1322.0,29570.0
181,CA,169.3,51.0,750.0,2839.0,680.0,1487.0,25238.0
182,CA,126.601,54.0,187.0,783.0,190.0,490.0,19375.0
183,CA,127.901,52.0,416.0,1591.0,395.0,949.0,19028.0
184,CA,123.503,51.0,484.0,1746.0,415.0,1151.0,22500.0
188,CA,137.504,32.0,268.0,1001.0,266.0,1015.0,18854.0
195,CA,125.001,53.0,241.0,906.0,228.0,850.0,36250.0
202,CA,128.803,52.0,531.0,1924.0,481.0,1527.0,14886.0
206,CA,122.502,49.0,396.0,1697.0,344.0,1485.0,20375.0
208,CA,132.502,38.0,574.0,2345.0,525.0,1609.0,21494.0
209,CA,122.704,33.0,148.0,612.0,141.0,428.0,16197.999999999998
212,CA,164.702,56.0,690.0,3428.0,685.0,2274.0,39048.0
213,CA,125.0,55.0,192.0,763.0,195.0,604.0,30893.0
214,CA,124.701,47.0,575.0,2367.0,531.0,1648.0,26042.0
215,CA,136.704,49.0,452.0,1827.0,426.0,1205.0,25000.0
216,CA,141.701,41.0,713.0,3050.0,661.0,2168.0,27969.0
217,CA,150.0,31.0,379.0,1643.0,344.0,940.0,28321.0
218,CA,138.802,51.0,309.0,1544.0,295.0,859.0,29583.0
219,CA,139.203,38.0,557.0,2368.0,517.0,1517.0,28365.0
220,CA,143.804,36.0,412.0,1746.0,388.0,1144.0,28750.0
221,CA,156.501,41.0,504.0,2007.0,465.0,1111.0,30682.0
222,CA,151.002,42.0,451.0,2018.0,450.0,1225.0,30757.0
224,CA,217.103,56.0,293.0,1547.0,270.0,710.0,47721.0
225,CA,187.101,55.0,712.0,3523.0,706.0,1883.0,34861.0
226,CA,239.604,41.0,354.0,2070.0,343.0,807.0,51184.0
227,CA,229.702,49.0,267.0,1325.0,256.0,508.0,40977.0
228,CA,257.303,50.0,263.0,1695.0,238.0,613.0,47440.0
229,CA,246.903,48.0,344.0,1942.0,336.0,770.0,42727.00000000001
230,CA,179.904,51.0,197.0,969.0,184.0,463.0,29844.0
231,CA,169.6,40.0,257.0,1062.0,239.0,671.0,41739.0
232,CA,203.3,46.0,407.0,2044.0,400.0,1059.0,38487.0
233,CA,263.404,54.0,272.0,1815.0,278.0,638.0,40114.0
234,CA,231.8,47.0,453.0,2722.0,458.0,1106.0,46563.0
235,CA,140.5,31.0,765.0,3145.0,671.0,1737.0,29297.0
236,CA,126.002,37.0,462.0,1806.0,390.0,1011.0,23036.0
237,CA,122.0,50.0,198.0,883.0,210.0,737.0,26667.0
238,CA,134.704,46.0,454.0,1622.0,494.0,1356.0,26190.000000000004
239,CA,139.404,46.0,534.0,2119.0,477.0,1534.0,24167.0
241,CA,137.304,48.0,509.0,2241.0,570.0,1392.0,27352.0
242,CA,137.004,56.0,300.0,1479.0,272.0,1065.0,18472.0
243,CA,142.602,54.0,224.0,1060.0,247.0,796.0,26583.0
244,CA,137.5,53.0,245.0,901.0,247.0,782.0,30536.0
246,CA,126.801,44.0,462.0,1706.0,408.0,1230.0,17188.0
250,CA,131.903,47.0,518.0,1682.0,498.0,1703.0,20801.0
261,CA,158.403,53.0,447.0,2302.0,423.0,1225.0,35398.0
262,CA,121.603,40.0,402.0,1754.0,379.0,1071.0,31166.999999999996
263,CA,129.1,54.0,407.0,1869.0,379.0,1131.0,25400.999999999996
264,CA,121.402,47.0,505.0,2434.0,487.0,1538.0,28980.0
266,CA,160.003,52.0,180.0,1029.0,172.0,473.0,28750.0
267,CA,143.901,54.0,432.0,2170.0,429.0,1087.0,33715.0
268,CA,151.201,54.0,449.0,2329.0,417.0,1147.0,35114.0
269,CA,164.4,54.0,417.0,2492.0,375.0,1112.0,43125.0
270,CA,156.5,55.0,400.0,2198.0,370.0,985.0,32200.000000000004
271,CA,225.003,33.0,32.0,142.0,47.0,575.0,38750.0
272,CA,174.204,49.0,209.0,1186.0,210.0,497.0,52328.0
273,CA,166.901,53.0,194.0,1071.0,191.0,558.0,37262.0
274,CA,163.5,47.0,336.0,1768.0,329.0,869.0,45893.0
275,CA,253.0,39.0,96.0,620.0,107.0,239.0,52577.99999999999
276,CA,240.703,43.0,235.0,1414.0,217.0,627.0,70875.0
277,CA,208.101,48.0,387.0,2112.0,330.0,924.0,39712.0
278,CA,198.101,50.0,246.0,1233.0,256.0,586.0,29514.0
279,CA,172.802,51.0,219.0,957.0,205.0,550.0,26667.0
285,CA,157.3,nan,260.0,1527.0,268.0,655.0,36875.0
286,CA,135.301,33.0,747.0,3327.0,706.0,1705.0,28750.0
287,CA,136.702,45.0,441.0,1989.0,410.0,1087.0,34205.0
288,CA,160.704,51.0,326.0,1642.0,286.0,714.0,32984.0
289,CA,140.603,50.0,180.0,894.0,185.0,472.0,38750.0
290,CA,144.004,52.0,131.0,657.0,121.0,299.0,41750.0
291,CA,161.901,47.0,219.0,1256.0,218.0,573.0,43750.0
292,CA,156.301,50.0,198.0,981.0,180.0,449.0,47708.00000000001
293,CA,176.003,nan,399.0,2325.0,386.0,969.0,35739.0
294,CA,145.804,40.0,352.0,1583.0,316.0,861.0,30958.0
295,CA,141.903,41.0,345.0,1612.0,322.0,915.0,33958.0
309,CA,120.103,52.0,472.0,2107.0,438.0,1173.0,32552.0
356,CA,164.301,46.0,308.0,1827.0,306.0,881.0,46696.0
357,CA,155.503,36.0,578.0,2784.0,521.0,1440.0,24598.0
358,CA,196.9,39.0,290.0,1827.0,271.0,767.0,60749.00000000001
360,CA,252.803,37.0,235.0,1516.0,212.0,549.0,55701.0
362,CA,250.002,37.0,263.0,1810.0,220.0,808.0,68600.0
364,CA,195.5,nan,109.0,690.0,112.0,301.0,40313.0
365,CA,255.903,33.0,203.0,1337.0,202.0,583.0,68323.0
368,CA,248.903,45.0,670.0,4404.0,649.0,1478.0,50000.0
369,CA,142.904,50.0,162.0,955.0,158.0,429.0,29250.0
370,CA,126.304,44.0,257.0,1446.0,259.0,853.0,38913.0
371,CA,135.804,45.0,403.0,1942.0,334.0,946.0,32250.0
372,CA,130.602,41.0,181.0,858.0,195.0,574.0,31458.0
375,CA,122.001,47.0,276.0,1387.0,272.0,853.0,35083.0
382,CA,129.504,47.0,184.0,1031.0,214.0,569.0,34844.0
383,CA,143.402,55.0,149.0,773.0,145.0,359.0,41458.00000000001
388,CA,246.204,55.0,423.0,2250.0,378.0,870.0,34732.0
389,CA,224.201,38.0,522.0,2265.0,512.0,1028.0,35125.0
390,CA,229.1,53.0,352.0,1574.0,330.0,696.0,31375.0
391,CA,211.602,46.0,406.0,1522.0,376.0,815.0,28036.0
392,CA,256.103,15.0,1213.0,5087.0,1150.0,2424.0,45824.0
393,CA,206.303,38.0,295.0,1077.0,279.0,522.0,30208.0
394,CA,221.304,53.0,284.0,1252.0,279.0,623.0,40875.0
395,CA,207.402,43.0,293.0,1345.0,270.0,553.0,45268.0
397,CA,218.203,52.0,702.0,3172.0,697.0,1498.0,31795.0
398,CA,216.703,54.0,263.0,1211.0,230.0,525.0,38672.0
400,CA,261.402,54.0,381.0,2269.0,375.0,1004.0,51696.0
401,CA,261.303,55.0,333.0,1845.0,335.0,772.0,42614.0
402,CA,232.2,52.0,422.0,2182.0,423.0,943.0,50551.00000000001
429,CA,259.604,55.0,491.0,2499.0,464.0,1058.0,41429.0
430,CA,254.501,56.0,203.0,1194.0,207.0,506.0,41912.0
431,CA,235.6,56.0,219.0,1173.0,221.0,490.0,39167.0
432,CA,218.402,52.0,424.0,2159.0,389.0,825.0,38897.0
433,CA,229.2,49.0,494.0,2369.0,476.0,1034.0,31065.0
434,CA,192.101,47.0,443.0,1897.0,429.0,923.0,29926.0
435,CA,179.303,54.0,396.0,1652.0,382.0,841.0,35560.0
436,CA,187.504,48.0,147.0,456.0,140.0,753.0,14750.0
437,CA,138.803,55.0,99.0,413.0,98.0,209.0,16971.0
438,CA,150.003,11.0,118.0,504.0,100.0,230.0,21705.0
439,CA,140.603,50.0,128.0,502.0,130.0,290.0,27500.0
440,CA,120.0,54.0,120.0,479.0,108.0,222.0,25682.0
441,CA,144.802,48.0,379.0,1648.0,358.0,857.0,29000.0
442,CA,144.8,55.0,753.0,3127.0,684.0,1696.0,22208.0
443,CA,245.501,55.0,191.0,960.0,173.0,405.0,32344.0
444,CA,200.004,54.0,134.0,590.0,133.0,288.0,35156.0
445,CA,173.703,49.0,552.0,2029.0,523.0,967.0,19805.0
446,CA,185.603,52.0,536.0,1832.0,518.0,1129.0,26684.0
447,CA,182.604,56.0,202.0,899.0,205.0,389.0,38750.0
448,CA,227.903,53.0,418.0,1911.0,410.0,811.0,30059.999999999996
449,CA,220.702,46.0,699.0,3022.0,678.0,1294.0,25430.0
450,CA,212.001,50.0,448.0,1781.0,434.0,809.0,28676.0
461,CA,175.003,52.0,371.0,1089.0,353.0,3341.0,14012.0
462,CA,241.701,54.0,998.0,2775.0,951.0,1723.0,11859.0
463,CA,216.702,nan,1111.0,3222.0,1002.0,1677.0,17464.0
464,CA,211.302,52.0,368.0,1350.0,351.0,707.0,28846.0
465,CA,210.202,54.0,700.0,3085.0,696.0,1424.0,27372.0
466,CA,196.403,55.0,199.0,938.0,191.0,396.0,38594.0
467,CA,191.7,55.0,355.0,1816.0,343.0,832.0,35625.0
468,CA,182.303,52.0,300.0,1233.0,295.0,571.0,22788.0
469,CA,175.002,48.0,757.0,2539.0,715.0,1382.0,25370.0
470,CA,165.903,48.0,327.0,1270.0,322.0,792.0,25250.0
471,CA,156.904,52.0,408.0,1665.0,375.0,817.0,19946.0
472,CA,164.302,53.0,371.0,1663.0,350.0,791.0,28214.0
473,CA,150.004,54.0,463.0,2225.0,434.0,1149.0,26165.0
474,CA,150.5,54.0,607.0,2488.0,565.0,1354.0,19483.0
475,CA,169.901,52.0,454.0,2034.0,448.0,958.0,19327.0
476,CA,147.402,50.0,671.0,2936.0,612.0,1363.0,19798.0
477,CA,152.703,52.0,476.0,2248.0,452.0,1008.0,24167.0
478,CA,182.703,52.0,438.0,2056.0,416.0,927.0,25417.0
479,CA,179.301,53.0,419.0,1999.0,358.0,780.0,33906.0
480,CA,157.701,52.0,695.0,3010.0,637.0,1584.0,25652.0
481,CA,153.102,44.0,551.0,2214.0,568.0,1217.0,22845.0
482,CA,250.004,52.0,307.0,1090.0,271.0,489.0,26071.0
483,CA,206.3,56.0,190.0,834.0,175.0,496.0,31500.0
484,CA,218.803,nan,372.0,1770.0,369.0,853.0,26913.999999999996
485,CA,198.2,53.0,585.0,2307.0,548.0,1131.0,18447.0
486,CA,253.6,35.0,1744.0,5165.0,1744.0,3278.0,16307.0
487,CA,257.4,56.0,834.0,3499.0,796.0,1497.0,29044.0
489,CA,241.704,56.0,607.0,2892.0,538.0,1257.0,33893.0
498,CA,182.3,52.0,923.0,4078.0,817.0,1800.0,27054.0
499,CA,172.704,48.0,404.0,2081.0,326.0,719.0,22431.0
500,CA,150.8,53.0,304.0,1281.0,256.0,678.0,19028.0
501,CA,153.602,56.0,426.0,1978.0,364.0,878.0,15817.000000000002
503,CA,142.3,49.0,308.0,1377.0,319.0,846.0,13785.0
505,CA,147.904,44.0,198.0,1028.0,206.0,510.0,17300.0
506,CA,132.901,51.0,485.0,2066.0,468.0,1056.0,22625.0
507,CA,132.502,37.0,419.0,1872.0,418.0,1018.0,22106.0
508,CA,126.903,55.0,813.0,3111.0,765.0,1627.0,26997.0
509,CA,143.801,18.0,2410.0,7357.0,2053.0,3104.0,40018.0
524,CA,241.002,56.0,238.0,1157.0,225.0,484.0,26410.999999999996
525,CA,189.604,52.0,182.0,772.0,161.0,412.0,33214.0
526,CA,206.3,54.0,388.0,1712.0,376.0,888.0,36417.0
527,CA,215.703,53.0,569.0,2652.0,567.0,1470.0,30160.999999999996
528,CA,210.202,52.0,222.0,1039.0,215.0,484.0,31770.999999999996
529,CA,208.804,54.0,321.0,1530.0,266.0,828.0,34531.0
530,CA,197.904,54.0,157.0,862.0,162.0,429.0,43098.0
531,CA,201.3,52.0,217.0,972.0,210.0,530.0,33438.0
532,CA,190.804,56.0,243.0,1046.0,220.0,498.0,29213.0
533,CA,207.902,53.0,281.0,1412.0,268.0,719.0,26806.0
534,CA,215.3,54.0,264.0,1224.0,267.0,631.0,37708.0
535,CA,212.901,45.0,265.0,1169.0,289.0,723.0,39444.0
538,CA,200.001,45.0,370.0,2040.0,357.0,2040.0,26447.0
539,CA,173.404,33.0,1395.0,5158.0,1277.0,3743.0,25762.0
541,CA,220.803,53.0,364.0,1469.0,351.0,873.0,29688.0
542,CA,242.801,29.0,1075.0,4001.0,970.0,1901.0,37500.0
544,CA,219.004,52.0,306.0,1487.0,327.0,731.0,25139.0
547,CA,225.801,55.0,378.0,1732.0,364.0,874.0,41666.99999999999
548,CA,220.8,55.0,481.0,1710.0,457.0,850.0,27115.0
549,CA,234.504,53.0,560.0,2388.0,519.0,1121.0,33269.0
550,CA,254.204,55.0,458.0,2160.0,448.0,874.0,32685.0
554,CA,228.1,53.0,445.0,2101.0,413.0,918.0,29899.0
555,CA,234.002,nan,480.0,1852.0,481.0,923.0,28750.0
556,CA,162.504,47.0,284.0,958.0,268.0,585.0,23882.0
557,CA,243.403,43.0,1110.0,4333.0,1056.0,2088.0,29750.0
559,CA,248.503,52.0,187.0,1050.0,178.0,377.0,41458.00000000001
560,CA,244.0,nan,516.0,2508.0,473.0,983.0,34762.0
561,CA,240.904,55.0,472.0,1846.0,446.0,829.0,26833.0
563,CA,240.0,53.0,290.0,1544.0,271.0,657.0,39632.0
564,CA,247.103,nan,158.0,891.0,149.0,388.0,49489.0
567,CA,229.804,50.0,525.0,2431.0,493.0,1112.0,36719.0
568,CA,229.3,54.0,436.0,2570.0,418.0,1123.0,46094.0
569,CA,228.402,21.0,1252.0,7032.0,1238.0,2931.0,45213.0
570,CA,206.2,28.0,368.0,1914.0,393.0,898.0,44562.0
572,CA,231.001,35.0,1383.0,5785.0,1312.0,2974.0,32689.0
573,CA,252.903,52.0,651.0,2878.0,636.0,1343.0,35670.0
579,CA,248.6,38.0,571.0,3544.0,530.0,1478.0,46350.0
580,CA,254.901,40.0,303.0,1810.0,274.0,748.0,53015.0
581,CA,241.502,40.0,484.0,2882.0,458.0,1237.0,49801.0
585,CA,238.602,36.0,354.0,2212.0,369.0,1008.0,54639.0
588,CA,206.804,37.0,826.0,4572.0,822.0,1950.0,46500.0
589,CA,209.203,27.0,625.0,2975.0,596.0,1413.0,43819.0
590,CA,195.803,32.0,629.0,3115.0,569.0,1446.0,37222.0
591,CA,253.501,32.0,285.0,1846.0,271.0,753.0,52855.0
592,CA,241.802,35.0,337.0,2053.0,331.0,869.0,43375.0
593,CA,252.504,28.0,1074.0,6744.0,1036.0,2726.0,52131.0
594,CA,263.9,32.0,269.0,1753.0,266.0,732.0,60050.0
595,CA,227.004,41.0,295.0,1667.0,302.0,784.0,50519.0
596,CA,220.904,41.0,660.0,3717.0,654.0,1788.0,48237.0
597,CA,259.301,nan,448.0,2720.0,414.0,1158.0,52497.0
598,CA,232.5,43.0,274.0,1423.0,281.0,649.0,41250.0
599,CA,231.601,40.0,310.0,1895.0,316.0,823.0,46005.0
600,CA,209.4,33.0,794.0,3906.0,772.0,1915.0,35187.0
601,CA,223.203,36.0,738.0,3402.0,694.0,1489.0,30000.0
602,CA,209.901,25.0,759.0,3406.0,713.0,1649.0,34934.0
603,CA,208.203,37.0,1109.0,4414.0,1054.0,2239.0,29861.0
604,CA,203.801,nan,619.0,2305.0,556.0,1024.0,25362.0
605,CA,195.703,37.0,501.0,2352.0,467.0,1105.0,33021.0
606,CA,190.504,32.0,1309.0,5914.0,1296.0,3003.0,30964.0
607,CA,181.0,47.0,327.0,1579.0,286.0,742.0,28512.0
608,CA,184.904,44.0,277.0,1415.0,246.0,631.0,33478.0
609,CA,190.804,40.0,203.0,852.0,209.0,317.0,23958.0
610,CA,242.201,18.0,686.0,3054.0,672.0,1483.0,35295.0
611,CA,188.3,22.0,820.0,4296.0,802.0,1735.0,48036.0
612,CA,183.501,54.0,561.0,2898.0,552.0,1340.0,38510.0
613,CA,204.204,55.0,202.0,1075.0,193.0,443.0,40662.0
614,CA,251.902,52.0,403.0,2619.0,397.0,925.0,46041.99999999999
615,CA,187.504,53.0,320.0,1494.0,288.0,615.0,22000.0
616,CA,198.2,55.0,420.0,2260.0,413.0,998.0,41163.99999999999
617,CA,219.004,55.0,225.0,1396.0,233.0,548.0,39500.0
619,CA,245.401,46.0,823.0,3758.0,738.0,1575.0,28355.0
620,CA,177.5,48.0,473.0,2167.0,439.0,925.0,32500.0
621,CA,171.602,50.0,409.0,1701.0,386.0,768.0,28301.0
622,CA,183.3,54.0,290.0,1555.0,292.0,623.0,37159.0
623,CA,175.003,52.0,208.0,1118.0,211.0,425.0,25625.0
624,CA,156.7,45.0,315.0,1501.0,305.0,1003.0,38047.0
625,CA,157.501,47.0,147.0,727.0,139.0,519.0,33750.0
626,CA,179.8,39.0,202.0,890.0,202.0,481.0,32440.000000000004
627,CA,205.504,39.0,536.0,2643.0,521.0,1209.0,40268.0
628,CA,178.9,38.0,558.0,2562.0,525.0,1400.0,33906.0
629,CA,262.501,39.0,72.0,362.0,58.0,160.0,55461.0
630,CA,165.002,45.0,661.0,3009.0,664.0,1818.0,33710.0
631,CA,159.704,49.0,286.0,1373.0,291.0,766.0,35313.0
632,CA,158.3,5.0,400.0,1696.0,328.0,818.0,36630.0
633,CA,144.802,42.0,247.0,1009.0,242.0,620.0,28750.0
634,CA,166.302,44.0,814.0,3786.0,792.0,2142.0,40202.0
635,CA,191.001,nan,242.0,1511.0,255.0,633.0,45553.0
636,CA,175.002,38.0,133.0,669.0,137.0,366.0,34643.0
637,CA,137.5,13.0,605.0,2231.0,489.0,879.0,33431.0
638,CA,141.703,28.0,587.0,2219.0,573.0,833.0,21898.0
639,CA,210.904,33.0,372.0,1617.0,379.0,741.0,29097.0
640,CA,198.304,49.0,252.0,1193.0,266.0,544.0,33750.0
641,CA,157.403,31.0,1051.0,4172.0,966.0,2025.0,28125.0
642,CA,264.701,52.0,320.0,2025.0,338.0,824.0,50000.0
643,CA,218.4,39.0,395.0,1727.0,356.0,711.0,30673.0
644,CA,235.104,nan,391.0,2267.0,368.0,931.0,38125.0
647,CA,243.501,37.0,385.0,2187.0,395.0,978.0,38393.0
648,CA,167.9,38.0,210.0,1039.0,213.0,554.0,40000.0
650,CA,218.9,39.0,132.0,788.0,135.0,290.0,35156.0
651,CA,202.703,46.0,257.0,1400.0,248.0,557.0,29830.0
652,CA,186.201,45.0,452.0,2319.0,446.0,1008.0,35240.0
653,CA,188.904,46.0,342.0,1614.0,346.0,780.0,31103.0
654,CA,180.003,nan,298.0,1425.0,273.0,609.0,35781.0
655,CA,202.7,21.0,1528.0,5778.0,1353.0,2444.0,31682.0
656,CA,181.7,31.0,867.0,3094.0,790.0,1365.0,26101.0
657,CA,166.802,19.0,1009.0,3908.0,1046.0,2201.0,36932.0
658,CA,183.7,46.0,560.0,3050.0,546.0,1333.0,34583.0
659,CA,218.002,20.0,712.0,3519.0,703.0,1812.0,39032.0
660,CA,191.5,36.0,179.0,999.0,186.0,535.0,40208.00000000001
661,CA,194.7,40.0,247.0,1464.0,261.0,676.0,35547.0
662,CA,187.202,18.0,294.0,1467.0,331.0,697.0,45859.0
663,CA,223.101,nan,1056.0,4125.0,999.0,2163.0,26321.0
665,CA,194.1,38.0,230.0,1267.0,239.0,606.0,39702.0
666,CA,190.404,nan,391.0,2239.0,382.0,1206.0,50043.0
667,CA,189.1,42.0,317.0,1572.0,303.0,878.0,44659.00000000001
668,CA,184.601,42.0,222.0,1248.0,224.0,640.0,36625.0
669,CA,197.301,39.0,288.0,1504.0,278.0,707.0,38864.0
670,CA,192.603,37.0,253.0,1470.0,230.0,733.0,34583.0
671,CA,192.204,39.0,223.0,1120.0,231.0,628.0,37813.0
672,CA,194.6,38.0,209.0,1097.0,225.0,572.0,29916.999999999996
673,CA,193.504,40.0,303.0,1720.0,314.0,840.0,44375.0
674,CA,202.601,26.0,369.0,1758.0,364.0,954.0,40000.0
676,CA,212.602,25.0,391.0,2266.0,370.0,1126.0,47609.0
677,CA,187.803,5.0,411.0,2091.0,404.0,841.0,54858.0
678,CA,205.7,37.0,279.0,1480.0,283.0,800.0,43971.0
679,CA,192.904,36.0,275.0,1549.0,269.0,863.0,40109.0
680,CA,205.204,36.0,447.0,2635.0,488.0,1349.0,43864.0
681,CA,213.4,34.0,447.0,2265.0,386.0,933.0,42840.99999999999
682,CA,183.6,nan,309.0,1674.0,338.0,958.0,51312.0
683,CA,178.4,37.0,537.0,2142.0,557.0,1094.0,29958.0
684,CA,219.201,30.0,615.0,3340.0,608.0,1489.0,36364.0
685,CA,183.101,34.0,718.0,3186.0,631.0,1563.0,27955.0
686,CA,157.104,44.0,500.0,2341.0,487.0,1258.0,29507.0
687,CA,157.801,31.0,269.0,1201.0,280.0,696.0,34375.0
688,CA,161.702,nan,278.0,1132.0,241.0,564.0,28750.0
689,CA,152.1,42.0,288.0,1168.0,290.0,632.0,30345.0
690,CA,144.904,45.0,788.0,3495.0,752.0,1850.0,26790.0
691,CA,179.9,21.0,617.0,2488.0,538.0,1289.0,29922.0
692,CA,179.1,37.0,512.0,2683.0,540.0,1584.0,41041.99999999999
693,CA,159.902,20.0,638.0,2495.0,582.0,1571.0,25833.0
694,CA,161.4,27.0,461.0,1689.0,445.0,831.0,21551.999999999996
695,CA,170.402,29.0,310.0,1300.0,340.0,836.0,23274.0
696,CA,137.5,23.0,791.0,2695.0,728.0,1765.0,24206.0
697,CA,178.401,43.0,146.0,749.0,161.0,390.0,39063.0
698,CA,155.203,40.0,651.0,2444.0,622.0,1563.0,26464.0
699,CA,160.901,46.0,314.0,1475.0,313.0,770.0,34643.0
700,CA,167.301,14.0,562.0,2229.0,474.0,1142.0,23973.0
704,CA,241.9,22.0,237.0,1311.0,253.0,587.0,47813.0
